key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
121-123852-0004_7176-92135-0002__T2__NBASIC__7176,7176,121,4.112746,16.030000,11.910000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-123852-0004_7176-92135-0002__T2__NBASIC__7176.wav
121-123859-0003_260-123288-0025__T1__NBASIC__121,121,260,-5.193470,11.300000,16.490000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-123859-0003_260-123288-0025__T1__NBASIC__121.wav
121-123859-0003_260-123288-0025__T2__NBASIC__260,260,121,5.182528,16.740000,11.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-123859-0003_260-123288-0025__T2__NBASIC__260.wav
121-123859-0004_2830-3980-0075__T1__NBASIC__121,121,2830,0.336641,8.730000,8.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-123859-0004_2830-3980-0075__T1__NBASIC__121.wav
121-123859-0004_2830-3980-0075__T2__NBASIC__2830,2830,121,-0.429229,11.500000,11.920000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-123859-0004_2830-3980-0075__T2__NBASIC__2830.wav
121-127105-0000_5142-33396-0044__T1__NBASIC__121,121,5142,0.887068,11.420000,10.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0000_5142-33396-0044__T1__NBASIC__121.wav
121-127105-0000_5142-33396-0044__T2__NBASIC__5142,5142,121,-0.934286,9.600000,10.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0000_5142-33396-0044__T2__NBASIC__5142.wav
121-127105-0002_4446-2273-0036__T1__NBASIC__121,121,4446,-0.536109,8.530000,9.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0002_4446-2273-0036__T1__NBASIC__121.wav
121-127105-0002_4446-2273-0036__T2__NBASIC__4446,4446,121,0.498580,9.710000,9.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0002_4446-2273-0036__T2__NBASIC__4446.wav
121-127105-0005_4507-16021-0046__T1__NBASIC__121,121,4507,-2.390337,10.220000,12.610000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0005_4507-16021-0046__T1__NBASIC__121.wav
121-127105-0005_4507-16021-0046__T2__NBASIC__4507,4507,121,2.403927,12.020000,9.610000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0005_4507-16021-0046__T2__NBASIC__4507.wav
121-127105-0019_4446-2275-0029__T1__NBASIC__121,121,4446,-2.239006,6.670000,8.900000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0019_4446-2275-0029__T1__NBASIC__121.wav
121-127105-0019_4446-2275-0029__T2__NBASIC__4446,4446,121,2.114347,7.320000,5.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0019_4446-2275-0029__T2__NBASIC__4446.wav
121-127105-0020_5683-32866-0030__T1__NBASIC__121,121,5683,-5.655616,3.360000,9.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0020_5683-32866-0030__T1__NBASIC__121.wav
121-127105-0020_5683-32866-0030__T2__NBASIC__5683,5683,121,5.942145,15.130000,9.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0020_5683-32866-0030__T2__NBASIC__5683.wav
121-127105-0023_1580-141083-0021__T1__NBASIC__121,121,1580,-1.648051,7.280000,8.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0023_1580-141083-0021__T1__NBASIC__121.wav
121-127105-0023_1580-141083-0021__T2__NBASIC__1580,1580,121,1.785280,11.130000,9.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0023_1580-141083-0021__T2__NBASIC__1580.wav
121-127105-0026_7127-75946-0017__T1__NBASIC__121,121,7127,2.504883,2.960000,0.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0026_7127-75946-0017__T1__NBASIC__121.wav
121-127105-0026_7127-75946-0017__T2__NBASIC__7127,7127,121,-2.516116,6.820000,9.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0026_7127-75946-0017__T2__NBASIC__7127.wav
121-127105-0035_1995-1826-0013__T1__NBASIC__121,121,1995,4.997844,13.890000,8.890000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0035_1995-1826-0013__T1__NBASIC__121.wav
121-127105-0035_1995-1826-0013__T2__NBASIC__1995,1995,121,-4.918406,5.330000,10.240000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0035_1995-1826-0013__T2__NBASIC__1995.wav
121-127105-0036_5683-32865-0005__T1__NBASIC__121,121,5683,-7.838788,5.890000,13.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0036_5683-32865-0005__T1__NBASIC__121.wav
121-127105-0036_5683-32865-0005__T2__NBASIC__5683,5683,121,7.762761,11.790000,4.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/121-127105-0036_5683-32865-0005__T2__NBASIC__5683.wav
1221-135766-0003_908-31957-0002__T1__NBASIC__1221,1221,908,4.395293,13.940000,9.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0003_908-31957-0002__T1__NBASIC__1221.wav
1221-135766-0003_908-31957-0002__T2__NBASIC__908,908,1221,-4.406955,9.010000,13.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0003_908-31957-0002__T2__NBASIC__908.wav
1221-135766-0006_7176-92135-0040__T1__NBASIC__1221,1221,7176,-3.219463,12.430000,15.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0006_7176-92135-0040__T1__NBASIC__1221.wav
1221-135766-0006_7176-92135-0040__T2__NBASIC__7176,7176,1221,3.314674,15.810000,12.490000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0006_7176-92135-0040__T2__NBASIC__7176.wav
1221-135766-0009_5142-33396-0058__T1__NBASIC__1221,1221,5142,1.309805,12.070000,10.770000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0009_5142-33396-0058__T1__NBASIC__1221.wav
1221-135766-0009_5142-33396-0058__T2__NBASIC__5142,5142,1221,-1.530677,10.890000,12.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0009_5142-33396-0058__T2__NBASIC__5142.wav
1221-135766-0012_6930-76324-0003__T1__NBASIC__1221,1221,6930,3.393972,14.030000,10.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0012_6930-76324-0003__T1__NBASIC__1221.wav
1221-135766-0012_6930-76324-0003__T2__NBASIC__6930,6930,1221,-3.321868,10.070000,13.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0012_6930-76324-0003__T2__NBASIC__6930.wav
1221-135766-0013_1284-1181-0013__T1__NBASIC__1221,1221,1284,-0.478241,11.600000,12.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0013_1284-1181-0013__T1__NBASIC__1221.wav
1221-135766-0013_1284-1181-0013__T2__NBASIC__1284,1284,1221,0.325329,10.980000,10.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0013_1284-1181-0013__T2__NBASIC__1284.wav
1221-135766-0014_3729-6852-0011__T1__NBASIC__1221,1221,3729,-4.486608,8.230000,12.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0014_3729-6852-0011__T1__NBASIC__1221.wav
1221-135766-0014_3729-6852-0011__T2__NBASIC__3729,3729,1221,4.769032,14.240000,9.480000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135766-0014_3729-6852-0011__T2__NBASIC__3729.wav
1221-135767-0001_7127-75947-0008__T1__NBASIC__1221,1221,7127,7.901178,16.650000,8.760000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0001_7127-75947-0008__T1__NBASIC__1221.wav
1221-135767-0001_7127-75947-0008__T2__NBASIC__7127,7127,1221,-7.633242,7.420000,15.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0001_7127-75947-0008__T2__NBASIC__7127.wav
1221-135767-0008_260-123286-0027__T1__NBASIC__1221,1221,260,-2.142814,11.590000,13.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0008_260-123286-0027__T1__NBASIC__1221.wav
1221-135767-0008_260-123286-0027__T2__NBASIC__260,260,1221,2.095465,13.840000,11.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0008_260-123286-0027__T2__NBASIC__260.wav
1221-135767-0010_1995-1837-0021__T1__NBASIC__1221,1221,1995,-0.509604,12.960000,13.480000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0010_1995-1837-0021__T1__NBASIC__1221.wav
1221-135767-0010_1995-1837-0021__T2__NBASIC__1995,1995,1221,0.565287,15.490000,14.920000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0010_1995-1837-0021__T2__NBASIC__1995.wav
1221-135767-0014_2300-131720-0034__T1__NBASIC__1221,1221,2300,-3.749572,9.940000,13.690000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0014_2300-131720-0034__T1__NBASIC__1221.wav
1221-135767-0014_2300-131720-0034__T2__NBASIC__2300,2300,1221,3.767315,14.070000,10.300000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0014_2300-131720-0034__T2__NBASIC__2300.wav
1221-135767-0016_4970-29093-0012__T1__NBASIC__1221,1221,4970,0.892288,8.360000,7.470000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0016_4970-29093-0012__T1__NBASIC__1221.wav
1221-135767-0016_4970-29093-0012__T2__NBASIC__4970,4970,1221,-0.854691,12.350000,13.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0016_4970-29093-0012__T2__NBASIC__4970.wav
1221-135767-0020_61-70968-0009__T1__NBASIC__1221,1221,61,-2.179054,9.810000,11.980000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0020_61-70968-0009__T1__NBASIC__1221.wav
1221-135767-0020_61-70968-0009__T2__NBASIC__61,61,1221,2.144339,12.080000,9.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0020_61-70968-0009__T2__NBASIC__61.wav
1221-135767-0024_8555-284449-0015__T1__NBASIC__1221,1221,8555,-0.399713,11.900000,12.300000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0024_8555-284449-0015__T1__NBASIC__1221.wav
1221-135767-0024_8555-284449-0015__T2__NBASIC__8555,8555,1221,0.460526,11.480000,11.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1221-135767-0024_8555-284449-0015__T2__NBASIC__8555.wav
1284-1180-0002_61-70970-0009__T1__NBASIC__1284,1284,61,2.760255,12.290000,9.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0002_61-70970-0009__T1__NBASIC__1284.wav
1284-1180-0002_61-70970-0009__T2__NBASIC__61,61,1284,-2.506329,9.330000,11.830000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0002_61-70970-0009__T2__NBASIC__61.wav
1284-1180-0004_8455-210777-0031__T1__NBASIC__1284,1284,8455,-0.131174,10.550000,10.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0004_8455-210777-0031__T1__NBASIC__1284.wav
1284-1180-0004_8455-210777-0031__T2__NBASIC__8455,8455,1284,0.054114,10.680000,10.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0004_8455-210777-0031__T2__NBASIC__8455.wav
1284-1180-0005_6829-68771-0000__T1__NBASIC__1284,1284,6829,2.916840,12.790000,9.870000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0005_6829-68771-0000__T1__NBASIC__1284.wav
1284-1180-0005_6829-68771-0000__T2__NBASIC__6829,6829,1284,-2.927970,9.460000,12.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0005_6829-68771-0000__T2__NBASIC__6829.wav
1284-1180-0006_121-127105-0022__T2__NBASIC__121,121,1284,-7.936568,8.780000,16.710000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0006_121-127105-0022__T2__NBASIC__121.wav
1284-1180-0006_121-127105-0022__T1__NBASIC__1284,1284,121,8.024005,17.470000,9.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0006_121-127105-0022__T1__NBASIC__1284.wav
1284-1180-0007_2094-142345-0002__T1__NBASIC__1284,1284,2094,4.050668,16.020000,11.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0007_2094-142345-0002__T1__NBASIC__1284.wav
1284-1180-0007_2094-142345-0002__T2__NBASIC__2094,2094,1284,-4.063509,12.630000,16.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0007_2094-142345-0002__T2__NBASIC__2094.wav
1284-1180-0009_1580-141083-0045__T1__NBASIC__1284,1284,1580,5.239233,15.580000,10.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0009_1580-141083-0045__T1__NBASIC__1284.wav
1284-1180-0009_1580-141083-0045__T2__NBASIC__1580,1580,1284,-5.247951,10.480000,15.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0009_1580-141083-0045__T2__NBASIC__1580.wav
1284-1180-0010_1580-141084-0008__T1__NBASIC__1284,1284,1580,-1.201189,13.520000,14.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0010_1580-141084-0008__T1__NBASIC__1284.wav
1284-1180-0010_1580-141084-0008__T2__NBASIC__1580,1580,1284,1.261763,14.480000,13.220000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0010_1580-141084-0008__T2__NBASIC__1580.wav
1284-1180-0010_4507-16021-0024__T1__NBASIC__1284,1284,4507,3.469734,15.530000,12.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0010_4507-16021-0024__T1__NBASIC__1284.wav
1284-1180-0010_4507-16021-0024__T2__NBASIC__4507,4507,1284,-3.460258,11.210000,14.670000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0010_4507-16021-0024__T2__NBASIC__4507.wav
1284-1180-0011_3570-5695-0007__T1__NBASIC__1284,1284,3570,-0.691953,9.610000,10.300000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0011_3570-5695-0007__T1__NBASIC__1284.wav
1284-1180-0011_3570-5695-0007__T2__NBASIC__3570,3570,1284,0.523255,12.380000,11.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0011_3570-5695-0007__T2__NBASIC__3570.wav
1284-1180-0014_4077-13754-0002__T1__NBASIC__1284,1284,4077,-0.542269,10.900000,11.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0014_4077-13754-0002__T1__NBASIC__1284.wav
1284-1180-0014_4077-13754-0002__T2__NBASIC__4077,4077,1284,0.400349,12.250000,11.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0014_4077-13754-0002__T2__NBASIC__4077.wav
1284-1180-0015_260-123288-0001__T1__NBASIC__1284,1284,260,0.167057,16.170000,16.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0015_260-123288-0001__T1__NBASIC__1284.wav
1284-1180-0015_260-123288-0001__T2__NBASIC__260,260,1284,-0.121072,16.350000,16.470000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0015_260-123288-0001__T2__NBASIC__260.wav
1284-1180-0017_1580-141084-0031__T1__NBASIC__1284,1284,1580,5.503868,16.150000,10.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0017_1580-141084-0031__T1__NBASIC__1284.wav
1284-1180-0017_1580-141084-0031__T2__NBASIC__1580,1580,1284,-5.726640,9.270000,15.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0017_1580-141084-0031__T2__NBASIC__1580.wav
1284-1180-0018_1320-122617-0019__T1__NBASIC__1284,1284,1320,3.037881,15.330000,12.290000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0018_1320-122617-0019__T1__NBASIC__1284.wav
1284-1180-0018_1320-122617-0019__T2__NBASIC__1320,1320,1284,-3.147933,11.330000,14.480000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0018_1320-122617-0019__T2__NBASIC__1320.wav
1284-1180-0019_672-122797-0057__T1__NBASIC__1284,1284,672,-0.802820,7.470000,8.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0019_672-122797-0057__T1__NBASIC__1284.wav
1284-1180-0019_672-122797-0057__T2__NBASIC__672,672,1284,1.037768,-10.900000,-11.940000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0019_672-122797-0057__T2__NBASIC__672.wav
1284-1180-0020_3570-5696-0005__T1__NBASIC__1284,1284,3570,-2.766870,10.750000,13.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0020_3570-5696-0005__T1__NBASIC__1284.wav
1284-1180-0020_3570-5696-0005__T2__NBASIC__3570,3570,1284,2.491580,13.860000,11.370000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0020_3570-5696-0005__T2__NBASIC__3570.wav
1284-1180-0026_1580-141084-0009__T1__NBASIC__1284,1284,1580,-0.106224,11.730000,11.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0026_1580-141084-0009__T1__NBASIC__1284.wav
1284-1180-0026_1580-141084-0009__T2__NBASIC__1580,1580,1284,0.130879,11.430000,11.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0026_1580-141084-0009__T2__NBASIC__1580.wav
1284-1180-0028_3570-5696-0000__T1__NBASIC__1284,1284,3570,-6.258354,8.280000,14.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/1284-1180-0028_3570-5696-0000__T1__NBASIC__1284.wav
